,Date,Open,High,Low,Close,Adj Close,Volume
2589,2013-06-07,12.564618,12.663635,12.479746,12.592909,10.970644,1843148
2590,2013-06-10,12.628272,12.653026,12.518645,12.610590,10.986047,2020733
2591,2013-06-11,12.483282,12.575227,12.355974,12.465600,10.859735,2811098
2592,2013-06-12,12.486818,12.490355,12.264029,12.302929,10.718019,2867654
2593,2013-06-13,12.278174,12.607054,12.168548,12.582299,10.961402,3048066
2594,2013-06-14,12.557545,12.667172,12.472673,12.508036,10.896704,1615795
2595,2013-06-17,12.614127,12.858134,12.599981,12.808625,11.158568,2390890
2596,2013-06-18,12.819234,12.946543,12.762653,12.875816,11.217106,2226030
2597,2013-06-19,12.861670,12.932397,12.511573,12.585836,10.964484,2435286
2598,2013-06-20,12.331219,12.384264,12.214520,12.242811,10.665645,4797332
2599,2013-06-21,12.278174,12.324147,12.080139,12.133184,10.570141,4073420
2600,2013-06-24,11.966976,12.218056,11.878568,12.143793,10.579386,3996787
2601,2013-06-25,12.179157,12.444382,12.133184,12.409019,10.810443,2863978
2602,2013-06-26,12.493891,12.691926,12.493891,12.635345,11.007615,2393152
2603,2013-06-27,12.695462,12.805089,12.688390,12.706071,11.069226,1591193
2604,2013-06-28,12.688390,12.893497,12.589372,12.737898,11.096953,1821374
2605,2013-07-01,12.776798,12.882888,12.684853,12.727289,11.087710,2050425
2606,2013-07-02,12.716680,12.900570,12.631808,12.741435,11.100039,2451970
2607,2013-07-03,12.727289,12.744971,12.546936,12.621199,10.995291,667639
2608,2013-07-05,12.684853,12.691926,12.370119,12.536327,10.921351,1956542
2609,2013-07-08,12.635345,12.702535,12.578763,12.631808,11.004533,1577902
2610,2013-07-09,12.748507,12.921788,12.667172,12.904106,11.241755,1884999
2611,2013-07-10,12.907643,12.943006,12.769726,12.847525,11.192458,1386462
2612,2013-07-11,13.049096,13.190550,13.024342,13.137505,11.445082,1617491
2613,2013-07-12,13.155187,13.208232,12.985442,13.052633,11.371144,1180316
2614,2013-07-15,13.059705,13.225913,13.045560,13.119823,11.429678,1327078
2615,2013-07-16,13.162259,13.204695,12.999588,13.056169,11.374226,1276744
2616,2013-07-17,13.102142,13.257741,13.084460,13.176405,11.478971,2349604
2617,2013-07-18,13.197623,13.346149,13.197623,13.296640,11.583716,1218208
2618,2013-07-19,13.289568,13.395658,13.271886,13.370903,11.648412,1145534
2619,2013-07-22,13.356758,13.416876,13.275422,13.289568,11.577558,3385703
2620,2013-07-23,13.328467,13.413340,13.321395,13.374440,11.651492,1315484
2621,2013-07-24,13.406267,13.491139,13.328467,13.381512,11.657655,2039114
2622,2013-07-25,13.392121,13.462848,13.296640,13.356758,11.636086,1490524
2623,2013-07-26,13.335540,13.395658,13.286031,13.310786,11.596042,977281
2624,2013-07-29,13.289568,13.484066,13.261277,13.434558,11.703867,1529830
2625,2013-07-30,13.448703,13.505284,13.335540,13.353222,11.679123,1375433
2626,2013-07-31,13.381512,13.480530,13.063242,13.073851,11.434778,2464978
2627,2013-08-01,13.278959,13.278959,12.964224,12.996051,11.366729,1731734
2628,2013-08-02,12.992515,13.222377,12.981906,13.204695,11.549217,1478082
2629,2013-08-05,13.197623,13.243595,13.105678,13.172868,11.521379,1213967
2630,2013-08-06,13.187014,13.271886,13.084460,13.176405,11.524473,1866902
2631,2013-08-07,13.137505,13.137505,12.889961,12.978370,11.351266,2131582
2632,2013-08-08,13.119823,13.243595,12.971297,13.211768,11.555404,1585255
2633,2013-08-09,13.303713,13.324931,13.056169,13.066778,11.428592,2935803
2634,2013-08-12,13.038487,13.172868,12.999588,13.126896,11.481173,2274385
2635,2013-08-13,13.119823,13.123360,12.943006,12.981906,11.354360,1873406
2636,2013-08-14,12.985442,13.179941,12.932397,13.126896,11.481173,1673481
2637,2013-08-15,12.988979,13.006660,12.653026,12.702535,11.110015,2718630
2638,2013-08-16,12.663635,12.720217,12.564618,12.568154,10.992480,1680551
2639,2013-08-19,12.504500,12.522182,12.264029,12.299392,10.757410,2567060
2640,2013-08-20,12.288783,12.483282,12.225129,12.469137,10.905874,2792718
2641,2013-08-21,12.387801,12.476209,12.295856,12.338292,10.791436,2494387
2642,2013-08-22,12.310001,12.451455,12.260492,12.426701,10.868761,1495614
2643,2013-08-23,12.324147,12.419628,12.288783,12.394873,10.840921,2370530
2644,2013-08-26,12.419628,12.444382,12.317074,12.348901,10.800717,2437831
2645,2013-08-27,12.210984,12.281711,12.172084,12.196838,10.667716,2733900
2646,2013-08-28,12.179157,12.179157,11.906858,12.104894,10.587299,2719478
2647,2013-08-29,12.073066,12.218056,12.069530,12.182693,10.655344,2034306
2648,2013-08-30,12.186229,12.370119,12.172084,12.228665,10.695552,2019319
2649,2013-09-03,12.334756,12.341828,12.147330,12.232202,10.698646,2650763
2650,2013-09-04,12.225129,12.458528,12.182693,12.310001,10.766691,1926851
2651,2013-09-05,12.327683,12.518645,12.295856,12.518645,10.949177,2901587
2652,2013-09-06,12.635345,12.766189,12.426701,12.440846,10.881136,2603256
2653,2013-09-09,12.458528,12.656563,12.458528,12.582299,11.004853,1731168
2654,2013-09-10,12.663635,12.836916,12.631808,12.829843,11.221359,1523892
2655,2013-09-11,12.812162,12.861670,12.723753,12.858134,11.246104,1401449
2656,2013-09-12,12.769726,12.897034,12.766189,12.836916,11.227548,1429444
2657,2013-09-13,12.882888,12.907643,12.755580,12.776798,11.174969,1020547
2658,2013-09-16,12.907643,13.066778,12.826307,13.042024,11.406940,1553866
2659,2013-09-17,13.084460,13.165796,12.978370,13.130432,11.484265,2020450
2660,2013-09-18,13.133969,13.416876,13.066778,13.367367,11.691491,2062019
2661,2013-09-19,13.367367,13.438094,13.332004,13.370903,11.694587,2542459
2662,2013-09-20,13.377976,13.420412,13.109214,13.172868,11.521379,1309263
2663,2013-09-23,13.151650,13.261277,13.151650,13.211768,11.555404,1536051
2664,2013-09-24,13.240059,13.286031,13.169332,13.187014,11.533753,1211422
2665,2013-09-25,13.130432,13.314322,13.070314,13.112751,11.468802,1610422
2666,2013-09-26,13.126896,13.208232,13.031415,13.091533,11.450241,2218112
2667,2013-09-27,13.066778,13.070314,12.879352,12.999588,11.369827,2248087
2668,2013-09-30,12.900570,13.423949,12.897034,13.225913,11.567774,3149866
2669,2013-10-01,13.236522,13.399194,13.215304,13.324931,11.654379,2218112
2670,2013-10-02,13.261277,13.413340,13.197623,13.409803,11.728612,2288524
2671,2013-10-03,13.388585,13.388585,13.197623,13.247131,11.586335,1848238
2672,2013-10-04,13.229450,13.416876,13.179941,13.353222,11.679123,1070315
2673,2013-10-07,13.240059,13.448703,13.162259,13.335540,11.663661,1456873
2674,2013-10-08,13.310786,13.349685,13.148114,13.187014,11.533753,1452914
2675,2013-10-09,13.194086,13.314322,13.176405,13.208232,11.552311,1959370
2676,2013-10-10,13.339076,13.703319,13.314322,13.618447,11.911098,2277778
2677,2013-10-11,13.593693,13.766974,13.526502,13.600766,11.895636,1166743
2678,2013-10-14,13.498212,13.788192,13.498212,13.766974,12.041000,1314353
2679,2013-10-15,13.692710,13.766974,13.491139,13.522966,11.827586,2200580
2680,2013-10-16,13.565402,13.809410,13.540648,13.809410,12.078118,1853611
2681,2013-10-17,13.728074,14.053417,13.685638,14.018054,12.260604,1891503
2682,2013-10-18,14.113535,14.145362,14.014517,14.145362,12.371955,1572247
2683,2013-10-21,14.124144,14.145362,14.056953,14.109999,12.341022,1819678
2684,2013-10-22,14.145362,14.329252,14.131217,14.262061,12.474022,3715140
2685,2013-10-23,14.216089,14.293888,14.141826,14.247916,12.461650,1334430
2686,2013-10-24,14.304497,14.332788,14.152435,14.297425,12.504951,1453197
2687,2013-10-25,14.300961,14.435342,14.184262,14.389369,12.585369,2308318
2688,2013-10-28,14.396442,14.396442,14.148898,14.170116,12.393602,1433120
2689,2013-10-29,14.177189,14.230234,14.067562,14.152435,12.378136,1681965
2690,2013-10-30,14.092317,14.166580,13.965009,14.018054,12.306733,1006125
2691,2013-10-31,14.021590,14.152435,13.996836,13.996836,12.288102,2306622
2692,2013-11-01,13.982690,14.095853,13.844773,14.046344,12.331571,1969267
2693,2013-11-04,14.046344,14.166580,14.042808,14.138289,12.412287,1697235
2694,2013-11-05,14.085244,14.152435,14.067562,14.113535,12.390556,1447542
2695,2013-11-06,14.180725,14.237307,14.081708,14.131217,12.406079,1440472
2696,2013-11-07,14.145362,14.159507,13.950863,13.989763,12.281895,2304360
2697,2013-11-08,13.961472,13.989763,13.777583,13.823555,12.135979,1791965
2698,2013-11-11,13.869527,14.014517,13.784655,13.929645,12.229117,1715333
2699,2013-11-12,13.961472,14.056953,13.862455,13.919036,12.219800,1749549
2700,2013-11-13,13.926109,13.926109,13.820019,13.901354,12.204282,1508622
2701,2013-11-14,13.887209,14.145362,13.844773,14.134753,12.409184,1475819
2702,2013-11-15,14.117071,14.276207,14.088781,14.265598,12.524055,4188228
2703,2013-11-18,14.276207,14.339861,14.088781,14.134753,12.409184,1698931
2704,2013-11-19,14.106462,14.141826,13.943791,14.092317,12.371929,1781785
2705,2013-11-20,14.092317,14.155971,13.904891,13.993299,12.285000,2198035
2706,2013-11-21,14.003908,14.018054,13.841237,13.858918,12.167028,1379109
2707,2013-11-22,13.844773,14.028663,13.805873,13.965009,12.260162,2414926
2708,2013-11-25,13.957936,13.965009,13.809410,13.848309,12.157709,1422940
2709,2013-11-26,13.841237,13.933182,13.696247,13.742219,12.064571,2529451
2710,2013-11-27,13.756365,13.802337,13.671492,13.717465,12.042838,1445562
2711,2013-11-29,13.784655,13.823555,13.717465,13.735146,12.058360,677537
2712,2013-12-02,13.664420,13.774046,13.618447,13.650274,11.983850,1506925
2713,2013-12-03,13.576011,13.600766,13.466385,13.568938,11.912442,1331320
2714,2013-12-04,13.494675,13.632593,13.406267,13.551257,11.896923,1449804
2715,2013-12-05,13.508821,13.611375,13.505284,13.530039,11.878293,1876799
2716,2013-12-06,13.544184,13.721001,13.508821,13.671492,12.002477,1671219
2717,2013-12-09,13.689174,13.763437,13.629056,13.664420,11.996274,2420581
2718,2013-12-10,13.629056,13.660883,13.501748,13.540648,11.887610,1741065
2719,2013-12-11,13.540648,13.558329,13.296640,13.342613,11.713748,2167778
2720,2013-12-12,13.261277,13.388585,13.211768,13.236522,11.620609,2241300
2721,2013-12-13,13.232986,13.317858,13.133969,13.254204,11.636130,1523609
2722,2013-12-16,13.307249,13.374440,13.240059,13.278959,11.657866,2182482
2723,2013-12-17,13.300177,13.310786,13.197623,13.204695,11.592671,1577902
2724,2013-12-18,13.183477,13.438094,13.130432,13.402730,11.766531,2842486
2725,2013-12-19,13.346149,13.420412,13.289568,13.395658,11.760315,1441603
2726,2013-12-20,13.438094,13.480530,13.349685,13.370903,11.738586,2765854
2727,2013-12-23,13.420412,13.554793,13.342613,13.434558,11.794467,1627389
2728,2013-12-24,13.487603,13.551257,13.438094,13.462848,11.819307,1164198
2729,2013-12-26,13.522966,13.600766,13.519430,13.565402,11.909340,850880
2730,2013-12-27,13.544184,13.611375,13.501748,13.572475,11.915548,1799318
2731,2013-12-30,13.593693,13.699783,13.572475,13.689174,12.018001,1688751
2732,2013-12-31,13.689174,13.791728,13.689174,13.731610,12.055257,1812325
2733,2014-01-02,13.692710,13.791728,13.572475,13.660883,11.993166,2895366
2734,2014-01-03,13.657347,13.756365,13.590157,13.710392,12.036630,1081344
2735,2014-01-06,13.735146,13.742219,13.586620,13.625520,11.962120,1590062
2736,2014-01-07,13.621984,13.660883,13.370903,13.377976,11.744795,4387304
2737,2014-01-08,13.360294,13.388585,13.130432,13.286031,11.664073,3457246
2738,2014-01-09,13.282495,13.293104,13.141041,13.172868,11.564726,2375337
2739,2014-01-10,13.183477,13.275422,13.162259,13.232986,11.617506,1818264
2740,2014-01-13,13.247131,13.339076,13.190550,13.229450,11.614400,1772454
2741,2014-01-14,13.240059,13.300177,13.183477,13.261277,11.642344,2588552
2742,2014-01-15,13.314322,13.438094,13.264813,13.367367,11.735479,3074082
2743,2014-01-16,13.385049,13.455776,13.363831,13.385049,11.751004,5467516
2744,2014-01-17,13.377976,13.448703,13.332004,13.388585,11.754107,3479020
2745,2014-01-21,13.476994,13.508821,13.310786,13.324931,11.698227,1484303
2746,2014-01-22,13.349685,13.423949,13.264813,13.374440,11.741691,1385048
2747,2014-01-23,13.282495,13.487603,13.250668,13.480530,11.834828,3754446
2748,2014-01-24,13.455776,13.530039,13.300177,13.300177,11.676494,3954936
2749,2014-01-27,13.296640,13.370903,13.073851,13.102142,11.502634,2325285
2750,2014-01-28,13.102142,13.243595,13.087996,13.201159,11.589564,1907905
2751,2014-01-29,13.049096,13.194086,12.935934,12.957152,11.436619,2237341
2752,2014-01-30,13.056169,13.332004,13.031415,13.303713,11.742513,2649915
2753,2014-01-31,13.137505,13.452239,13.045560,13.420412,11.845515,3191152
2754,2014-02-03,13.438094,13.508821,13.201159,13.240059,11.686326,3369019
2755,2014-02-04,13.289568,13.342613,13.105678,13.141041,11.598927,1928830
2756,2014-02-05,13.091533,13.116287,12.967761,12.996051,11.470951,3151563
2757,2014-02-06,13.020806,13.236522,12.897034,13.179941,11.633266,5087180
2758,2014-02-07,13.324931,13.324931,13.119823,13.264813,11.708173,1807235
2759,2014-02-10,13.278959,13.406267,13.229450,13.392121,11.820543,2667447
2760,2014-02-11,13.413340,13.618447,13.395658,13.522966,11.936034,1676026
2761,2014-02-12,13.583084,13.710392,13.572475,13.710392,12.101467,1638982
2762,2014-02-13,13.667956,13.827091,13.586620,13.763437,12.148286,2017057
2763,2014-02-14,13.851846,13.979154,13.791728,13.929645,12.294990,1806670
2764,2014-02-18,13.965009,14.163044,13.965009,14.099390,12.444817,2448294
2765,2014-02-19,14.060490,14.279743,14.042808,14.205480,12.538454,2070502
2766,2014-02-20,14.219625,14.265598,14.152435,14.194871,12.529091,1282682
2767,2014-02-21,14.152435,14.276207,14.145362,14.152435,12.491633,1465639
2768,2014-02-24,14.240843,14.435342,14.205480,14.385833,12.697640,1389289
2769,2014-02-25,14.389369,14.399978,14.219625,14.223161,12.554059,1334148
2770,2014-02-26,14.286816,14.346933,14.159507,14.173653,12.510359,1454894
2771,2014-02-27,14.209016,14.308034,14.145362,14.244380,12.572786,1399187
2772,2014-02-28,14.283279,14.544968,14.212552,14.339861,12.657065,2204256
2773,2014-03-03,14.205480,14.392906,14.184262,14.378760,12.691400,1620885
2774,2014-03-04,14.463633,14.488387,14.357542,14.385833,12.697640,1380806
2775,2014-03-05,14.385833,14.520214,14.315106,14.488387,12.788161,1346590
2776,2014-03-06,14.534359,14.552041,14.308034,14.364615,12.678914,1814022
2777,2014-03-07,14.361079,14.361079,14.230234,14.283279,12.607122,1452349
2778,2014-03-10,14.262061,14.300961,14.163044,14.201943,12.535332,3053439
2779,2014-03-11,14.159507,14.226698,14.074635,14.198407,12.532212,1492503
2780,2014-03-12,14.131217,14.265598,14.028663,14.244380,12.572786,1571681
2781,2014-03-13,14.269134,14.269134,13.993299,14.035735,12.388631,2198883
2782,2014-03-14,13.961472,14.046344,13.911964,13.979154,12.338687,4234886
2783,2014-03-17,14.042808,14.042808,13.911964,14.007445,12.363660,3525961
2784,2014-03-18,13.996836,14.127680,13.979154,14.078172,12.426086,3333389
2785,2014-03-19,14.046344,14.053417,13.809410,13.897818,12.266895,1624561
2786,2014-03-20,13.820019,13.936718,13.692710,13.862455,12.235683,3275137
2787,2014-03-21,13.880136,14.056953,13.873064,13.915500,12.282503,2124795
2788,2014-03-24,13.954400,14.010981,13.774046,13.936718,12.301235,1139313
2789,2014-03-25,13.975618,14.056953,13.926109,13.979154,12.338687,973888
2790,2014-03-26,13.972081,14.117071,13.940254,14.095853,12.441691,1625975
2791,2014-03-27,14.106462,14.152435,14.046344,14.092317,12.438568,1357618
2792,2014-03-28,14.138289,14.357542,14.124144,14.315106,12.635215,1389572
2793,2014-03-31,14.410588,14.495460,14.378760,14.445951,12.750704,1572247
2794,2014-04-01,14.463633,14.530823,14.407051,14.513141,12.810010,1167308
2795,2014-04-02,14.534359,14.640450,14.484851,14.583868,12.872440,1113863
2796,2014-04-03,14.626304,14.629841,14.424733,14.513141,12.810010,1235741
2797,2014-04-04,14.587405,14.594477,14.424733,14.509605,12.806888,1087848
2798,2014-04-07,14.449487,14.598014,14.414124,14.442415,12.747584,982089
2799,2014-04-08,14.438878,14.707640,14.371688,14.682886,12.959836,1154583
2800,2014-04-09,14.679349,14.753613,14.573259,14.672277,12.950470,906021
2801,2014-04-10,14.587405,14.651059,14.484851,14.506069,12.803766,1370909
2802,2014-04-11,14.460096,14.672277,14.399978,14.654595,12.934864,2259115
2803,2014-04-14,14.693495,14.863239,14.569723,14.796049,13.059718,2438114
2804,2014-04-15,14.803121,14.909212,14.732395,14.820803,13.081569,2190683
2805,2014-04-16,14.877384,14.948111,14.806658,14.930430,13.178330,1057025
2806,2014-04-17,14.919821,14.979938,14.838485,14.880921,13.134629,867281
2807,2014-04-21,14.880921,15.050665,14.788976,14.863239,13.119024,1532092
2808,2014-04-22,14.923357,14.941039,14.774831,14.788976,13.053477,1495331
2809,2014-04-23,14.788976,14.813730,14.587405,14.619232,12.903652,1272785
2810,2014-04-24,14.682886,14.764222,14.626304,14.711176,12.984804,1354225
2811,2014-04-25,14.697031,14.714713,14.438878,14.491923,12.791283,1501835
2812,2014-04-28,14.541432,14.658131,14.527287,14.615695,12.900529,1019415
2813,2014-04-29,14.725322,14.849094,14.675813,14.764222,13.031625,1420395
2814,2014-04-30,14.732395,14.887993,14.675813,14.873848,13.128386,1236589
2815,2014-05-01,14.856166,14.916284,14.757149,14.898603,13.150240,876330
2816,2014-05-02,14.884457,15.015302,14.852630,14.923357,13.172087,1261474
2817,2014-05-05,14.870312,14.891530,14.743004,14.824339,13.084692,756714
2818,2014-05-06,14.834948,14.852630,14.682886,14.806658,13.069085,1382220
2819,2014-05-07,15.011765,15.050665,14.870312,14.941039,13.187694,1402580
2820,2014-05-08,15.015302,15.206264,14.997620,15.188582,13.406187,1534920
2821,2014-05-09,15.114319,15.220409,15.054201,15.188582,13.406187,1576771
2822,2014-05-12,15.216873,15.227482,15.078956,15.181510,13.399945,1614664
2823,2014-05-13,15.170901,15.308818,15.139074,15.276991,13.484221,1829292
2824,2014-05-14,15.319427,15.429054,15.231019,15.429054,13.618444,4846536
2825,2014-05-15,15.411372,15.616480,15.340645,15.574044,13.746413,4088124
2826,2014-05-16,15.570507,15.658916,15.517462,15.641234,13.805719,4784042
2827,2014-05-19,15.648307,15.772079,15.595262,15.740252,13.893118,1570550
2828,2014-05-20,15.736715,15.736715,15.520998,15.598798,13.768263,3381744
2829,2014-05-21,15.612943,15.736715,15.574044,15.701352,13.858786,2511919
2830,2014-05-22,15.683670,15.807442,15.627089,15.641234,13.805719,4112443
2831,2014-05-23,15.683670,15.740252,15.577580,15.740252,13.893118,1599676
2832,2014-05-27,15.740252,15.807442,15.563435,15.644770,13.808842,4704015
2833,2014-05-28,15.602334,15.602334,15.344181,15.475026,13.708595,2308601
2834,2014-05-29,15.471490,15.577580,15.238091,15.354790,13.602084,2659246
2835,2014-05-30,15.351254,15.354790,15.174437,15.220409,13.483044,1845411
2836,2014-06-02,15.135537,15.322963,15.135537,15.308818,13.561362,1387310
2837,2014-06-03,15.291136,15.467953,15.188582,15.443199,13.680402,1512015
2838,2014-06-04,15.421981,15.443199,15.213337,15.418445,13.658473,1335279
2839,2014-06-05,15.443199,15.467953,15.301745,15.333572,13.583289,1753508
2840,2014-06-06,15.269918,15.411372,15.269918,15.397227,13.639677,1304173
2841,2014-06-09,15.418445,15.538680,15.418445,15.496244,13.727391,1247335
2842,2014-06-10,15.475026,15.520998,15.418445,15.467953,13.702332,1485717
2843,2014-06-11,15.453808,15.478562,15.220409,15.262846,13.520636,1155715
2844,2014-06-12,15.262846,15.298209,15.124928,15.185046,13.451716,1051087
2845,2014-06-13,15.206264,15.291136,15.117856,15.238091,13.498709,763501
2846,2014-06-16,15.174437,15.234555,15.086029,15.174437,13.442320,869826
2847,2014-06-17,15.142610,15.284064,15.096638,15.216873,13.479912,1036948
2848,2014-06-18,15.213337,15.330036,15.167364,15.276991,13.533165,1521912
2849,2014-06-19,15.276991,15.330036,15.050665,15.170901,13.439185,2123947
2850,2014-06-20,15.248700,15.276991,15.160292,15.266382,13.523769,1664432
2851,2014-06-23,15.245164,15.291136,15.128465,15.266382,13.523769,1382503
2852,2014-06-24,15.269918,15.315891,15.192119,15.195655,13.461116,1217077
2853,2014-06-25,15.195655,15.330036,15.121392,15.213337,13.476776,1396359
2854,2014-06-26,15.231019,15.315891,15.167364,15.298209,13.551960,1074840
2855,2014-06-27,15.298209,15.549289,15.269918,15.542216,13.768120,2100759
2856,2014-06-30,15.496244,15.581116,15.478562,15.566971,13.790047,1977468
2857,2014-07-01,15.574044,15.651843,15.563435,15.651843,13.865230,1403428
2858,2014-07-02,15.644770,15.697815,15.605871,15.623552,13.840169,1040907
2859,2014-07-03,15.673061,15.683670,15.460881,15.520998,13.749320,954376
2860,2014-07-07,15.538680,15.584653,15.436126,15.549289,13.774384,1084172
2861,2014-07-08,15.528071,15.535144,15.418445,15.517462,13.746188,1633610
2862,2014-07-09,15.574044,15.598798,15.489171,15.531607,13.758718,1120933
2863,2014-07-10,15.489171,15.620016,15.450272,15.602334,13.821371,1171833
2864,2014-07-11,15.591725,15.609407,15.429054,15.453808,13.689798,700442
2865,2014-07-14,15.510389,15.563435,15.467953,15.538680,13.764983,1076819
2866,2014-07-15,15.503317,15.627089,15.453808,15.584653,13.805709,806201
2867,2014-07-16,15.595262,15.885242,15.581116,15.849878,14.040659,1403994
2868,2014-07-17,15.839269,15.839269,15.595262,15.665988,13.877760,1332734
2869,2014-07-18,15.673061,15.793297,15.644770,15.765006,13.965477,710622
2870,2014-07-21,15.754397,15.765006,15.680134,15.683670,13.893422,714581
2871,2014-07-22,15.694279,15.757933,15.648307,15.736715,13.940414,1876233
2872,2014-07-23,15.768542,15.793297,15.676597,15.782688,13.981134,1316898
2873,2014-07-24,15.814515,15.828660,15.715497,15.754397,13.956076,1376564
2874,2014-07-25,15.719034,15.888778,15.680134,15.775615,13.974874,1323685
2875,2014-07-28,15.775615,15.821587,15.694279,15.782688,13.981134,822319
2876,2014-07-29,15.786224,15.849878,15.715497,15.715497,13.921618,1361294
2877,2014-07-30,15.708424,15.913532,15.708424,15.899387,14.084519,1538031
2878,2014-07-31,15.871096,15.899387,15.722570,15.789760,13.987406,2227161
2879,2014-08-01,15.821587,15.899387,15.644770,15.673061,13.884027,1705153
2880,2014-08-04,15.673061,15.814515,15.588189,15.796833,13.993669,642755
2881,2014-08-05,15.704888,15.754397,15.556362,15.591725,13.811973,1373454
2882,2014-08-06,15.528071,15.800369,15.478562,15.740252,13.943544,1028747
2883,2014-08-07,15.750861,15.853414,15.690743,15.750861,13.952947,1557542
2884,2014-08-08,15.814515,15.931214,15.616480,15.888778,14.075118,1213401
2885,2014-08-11,15.878169,16.514709,15.849878,16.500565,14.617075,2477985
2886,2014-08-12,16.504101,16.560682,16.369720,16.500565,14.617075,2065129
2887,2014-08-13,16.564219,16.744572,16.521784,16.691526,14.786240,1509187
2888,2014-08-14,16.769327,16.871881,16.656164,16.730427,14.820695,1139596
2889,2014-08-15,16.769327,16.843590,16.642017,16.801153,14.883350,1508339
2890,2014-08-18,16.861271,17.002726,16.808226,16.893099,14.964799,1057873
2891,2014-08-19,16.917852,17.009798,16.878954,16.935535,15.002393,1052500
2892,2014-08-20,16.931997,16.981506,16.797617,16.953217,15.018056,705814
2893,2014-08-21,16.967361,17.031015,16.956753,17.009798,15.068178,833913
2894,2014-08-22,17.038090,17.069916,16.974434,17.013334,15.071309,1044300
2895,2014-08-25,16.967361,17.041624,16.910780,16.992117,15.052519,742858
2896,2014-08-26,16.992117,17.115889,16.963825,16.977970,15.039986,1288903
2897,2014-08-27,16.967361,17.133570,16.960289,17.119425,15.216002,681495
2898,2014-08-28,17.069916,17.108814,16.790545,16.836517,14.964548,1353094
2899,2014-08-29,16.836517,16.914316,16.733963,16.886026,15.008556,1224995
2900,2014-09-02,16.875418,17.052235,16.854198,16.914316,15.033703,1066639
2901,2014-09-03,16.974434,17.062843,16.889563,17.020407,15.127991,887924
2902,2014-09-04,17.052235,17.059307,16.808226,16.861271,14.986552,620133
2903,2014-09-05,16.900171,16.949680,16.829445,16.928461,15.046273,633706
2904,2014-09-08,16.886026,16.910780,16.599583,16.631409,14.782248,1433685
2905,2014-09-09,16.613728,16.776400,16.592510,16.741035,14.879682,1416719
2906,2014-09-10,16.733963,16.744572,16.585438,16.677382,14.823106,1192758
2907,2014-09-11,16.652628,16.677382,16.525318,16.560682,14.719379,972474
2908,2014-09-12,16.514709,16.606655,16.348501,16.405085,14.581084,1846542
2909,2014-09-15,16.419230,16.443983,16.355576,16.390938,14.568511,1151756
2910,2014-09-16,16.369720,16.680918,16.369720,16.610191,14.763387,1165612
2911,2014-09-17,16.702135,16.857735,16.592510,16.726891,14.867111,2046183
2912,2014-09-18,16.857735,16.995651,16.808226,16.981506,15.093419,1232913
2913,2014-09-19,17.045160,17.045160,16.748110,16.751644,14.889113,1717312
2914,2014-09-22,16.663237,16.769327,16.592510,16.702135,14.845108,719388
2915,2014-09-23,16.649092,16.737499,16.649092,16.666773,14.813680,993400
2916,2014-09-24,16.578363,16.631409,16.422766,16.504101,14.669092,2507960
2917,2014-09-25,16.461664,16.461664,16.076204,16.083277,14.295056,3018657
2918,2014-09-26,16.072668,16.313139,16.069132,16.249485,14.442784,1313222
2919,2014-09-29,16.136322,16.161076,15.952432,16.051451,14.266773,1389289
2920,2014-09-30,16.104494,16.104494,15.839269,15.899387,14.131616,1993021
2921,2014-10-01,15.874632,15.973650,15.810978,15.818051,14.059319,1968702
2922,2014-10-02,15.835733,15.864023,15.478562,15.757933,14.005887,1754073
2923,2014-10-03,15.757933,15.948896,15.676597,15.856951,14.093895,2008574
2924,2014-10-06,15.920605,16.026695,15.906460,15.931214,14.159903,1207180
2925,2014-10-07,15.881705,15.881705,15.772079,15.779151,14.024744,1388724
2926,2014-10-08,15.743788,15.913532,15.676597,15.885242,14.119041,1403145
2927,2014-10-09,15.842805,15.867560,15.584653,15.701352,13.955596,2308036
2928,2014-10-10,15.676597,15.715497,15.510389,15.545753,13.817297,2321609
2929,2014-10-13,15.559898,15.694279,15.439663,15.439663,13.723005,1355073
2930,2014-10-14,15.390154,15.662452,15.368936,15.517462,13.792151,2131582
2931,2014-10-15,15.467953,15.552826,15.163828,15.436126,13.719860,2446314
2932,2014-10-16,15.192119,15.810978,15.064811,15.740252,13.990170,3253929
2933,2014-10-17,15.878169,16.093885,15.772079,16.047913,14.263625,2280041
2934,2014-10-20,16.030231,16.210585,15.938287,16.161076,14.364206,1417284
2935,2014-10-21,16.185829,16.511173,16.097422,16.465200,14.634516,2613153
2936,2014-10-22,16.412155,16.429838,16.108030,16.146931,14.351633,1827596
2937,2014-10-23,16.224730,16.564219,16.221193,16.468739,14.637661,1283813
2938,2014-10-24,16.504101,16.719818,16.390938,16.606655,14.760247,1266281
2939,2014-10-27,16.532393,17.027479,16.479347,17.009798,15.118561,1613250
2940,2014-10-28,17.115889,17.158323,17.006262,17.098206,15.197134,782730
2941,2014-10-29,17.137106,17.154787,16.744572,16.903708,15.024266,1128002
2942,2014-10-30,16.875418,17.232588,16.847126,17.062843,15.165714,1084172
2943,2014-10-31,17.197224,17.388186,17.112352,17.317459,15.392022,1545383
2944,2014-11-03,17.289169,17.508423,17.122961,17.186615,15.275718,1394945
2945,2014-11-04,17.130033,17.232588,16.921389,17.009798,15.118561,1407670
2946,2014-11-05,17.062843,17.352823,17.045160,17.236124,15.319723,1625126
2947,2014-11-06,17.186615,17.229052,17.016870,17.094669,15.193998,1644921
